Movie,Review,Sentiment
Les Miserables,"Les Miserables in one of the best stage musicals ever made. Unfortunately, the transition to film on this occasion was poor and surprisingly, the cast was about 70% of the problem.

Val Jean should be a powerful voice that projects intensity and wisdom. Jackman was light-musical and it really didn't cut it....

Crowe was wooden and completely miscast. That's a part that a good actor could flesh out, but Rusty was complete underwhelming. His voice was nothing to write home about.

Marius, Enjorlas,... fairly weak when they should project a bit of power and substance. Anna Hathaway was OK, but the part of Fontine is strange. It does not feature in most of the show, yet often draws praise. Didn't deserve the Oscar.

The most dreadful aspect was the Thenardiers. Sasha and Helen BC had limitless opportunities to give a great injection of comic relief and really have fun with it. Instead, they ended up totally stale, uninspired and somewhat creepy. The actors almost skipped over (Rather than emphasize) their great lines.

In the end, this was a real disappointment for someone who was a big fan. Didn't even think much of the sets and staging. What they should have done is made a movie using a good ensemble cast built of Les Mis stage performers from around the world. Bringing in the big names actually backfired on this occasion.",positive
Les Miserables,"When thinking of my least favourite genres Horror and Musicals come to mind, so as you can imagine I wasn't exactly ecstatic to see this film but I ended up very impressed with one of the better musicals I've seen in my life. I think for the most part this film was very impressive, it's not without its flaws but found this film to be very much worth the watch. When Tom Hooper won the Oscar for The Kings Speech the only thing that really bothered me about that was the fact that it didn't really put his talents on full display but their front and centre here, all the musical numbers and character direction is perfect, it really did make you believe the dire situation that these characters lived in and it truly proved to me his talent as a director. Hugh Jackman was absolutely brilliant in this film, not only is his singing voice fantastic but he carried a real burden and shame with him that Jackman perfectly portrayed. Few performances limited performances have impressed as much as Anne Hathaway in this film, her absolute emotional destruction was perfectly conveyed through her performance and created for some truly emotionally tragic scenes. When I hear bad things about Russell Crowes performance all I can do is scratch my head, I thought he was amazing in this film, he was a true antagonist who was not all the different from Valjean and I though Crowe brought true complexity to the character. This film also looks stunning, all the French streets, dirty alleys and poverty ridden areas truly gave out an impression that truly hooked me. But I don't think this film base some issues for one, after the first 20 minutes the film failed to really grip or interest me, it slowed the film down completely and seemed to spend to much time devoted to setting up the final act rather than give a compelling narrative of its own. The run time is also a bit excessive and the pacing drags quite a lot for me. Also seeing as it is a film called, The Miserable it's got a lot of really sad scenes that while obviously need to be there just don't make me want to go back and watch it again.

Everything from a technical and performance standpoint in this film is incredible, it's one of the best looking films in recent memory, while there's not a whole lot to drag me back to watch this again it's definitely a film worth watching that truly leaves an impression.

81%/A-",positive
Les Miserables,"Wow, just wow. I didn't expect much coming into this movie, though I am an avid lover of musicals. The French Revolution just didn't appeal that much to me, but two hours later when the credits were rolling down the screen and tears were rolling down my face, I realized how wrong I was.

Les Miserables is a movie based off a musical based off a book, and there's a reason this story has so many adaptations. It's a romantic tale with many thoroughly developed characters and story lines all woven together with music. Oh man, I've listened to the soundtrack a countless number of times already.

The actors are perfect in their imperfections. Since the songs were sung while filming rather than lip-syncing, they are able to convey more emotion, and emotion certainly is the one word that comes to mind when I think of this movie. Anne Hathaway's ""I Dreamed a Dream"" is especially heart-wrenching and gave Hathaway a deserved Oscar.

Just--it's good. It's really good. If you enjoy musicals or historical movies, you'll probably love this as much as I do. 9/10. Great stuff.",positive
Les Miserables,"I went into this movie unsure of what to expect. As someone who had seen the stage production three times, I was worried that the movie would ruin Les Mis for me and it would not seem right as a film. I was proved to be wrong.

From the first song, I was hooked. The dramatic scenes, costumes, makeup and acting really worked well to set the scene and give an emotional appeal. I found that the film did a great job of giving the story something a stage production couldn't have much of, close ups and setting. I found the setting really added a lot to the film and it was something I really enjoyed.

Now, onto the actors. Starting with Hugh Jackman, I thought he was great for the role of Jean Vajean. The way he looked and acted was very good. However, although his acting was very good, I felt that at times he did not have quite the vocal abilities. An example is during the song, Who Am I. He spoke more than sang and did not hold the notes long enough. However, the emotional delivery of that song was spectacular.

As many said, Anne Hathaway was very fitting. She had a great singing voice and put her heart and soul into the character. Although Russel Crowe was widely criticised for not being a good singer, he really portrayed Javert very well and his singing was not terrible. It did lack power in some areas, but he was good overall.

Eddie Redmayne gave by far the best delivery of any solo song in the entire movie. he had great facial expressions during the closeups and his singing and delivery was amazing. Amanda Seyfried's singing voice was also beautiful. It was high but not ear piercing and she really portrayed the beautiful and dainty Cosette very well.

Overall, I really enjoyed Les Miserables and probably cried about ten times throughout. It is definitely a must see for fans.",positive
Les Miserables,"As a fan of both the book and of the original play, this movie is the best combo of both.

it is basically the play if it was to have more of the story-line from the book.

LOVED IT!

That book is the greatest I have ever read, so the adding of more content in the form of the play (Which is a masterpiece of it's own) was a pleasure!

and the direction and the performances were amazing as well.

Summery: Great adaptation.",positive
Les Miserables,"""Can you hear the people sing?"" Audiences can hear the people sing...but at times, they may not want to. Adapted from Victor Hugo's novel and the musical of the same name, Les Miserables, or Les Mis, sings loud and clear with its star-studded cast, all while exploring themes of righteousness, redemption, love, and forgiveness.

Les Miserables stars Hugh Jackman, supported by Oscar winners Russell Crowe, Anne Hathaway, and Eddie Redmayne. Set in France, this musical drama begins in 1815 and spans nearly twenty years over the course of its two and a half hour run time. Jean Valjean (Hugh Jackman) is released from prison, but is put on parole for the remainder of his life. Because of his criminal record, he struggles to obtain a job, shelter, or good reputation, and decides to make a new start, destroying his parole papers and going into hiding. Eight years later, Valjean has become mayor of a small town and a factory owner, but is shocked to cross paths with his old parole officer, Inspector Javert (Russell Crowe). Seeking to live a godly life, Valjean provides care for his former employee (Anne Hathaway) and her daughter (Amanda Seyfried), all while running from his past.

Les Miserables is a true form musical; nearly the entire film is sung. While this makes for a unique film experience, muffled lines and the complete lack of spoken dialogue can oftentimes cause confusion regarding plot details. The music takes advantage of the leitmotif technique, giving each character a short ""theme"" that they sing recurringly. Each theme is linked with its character and creates an identifiable musical identity.

The film focuses on character, using their lyrics and leitmotifs to show viewers the thoughts and feelings of each character. The characters were well rounded and developed nicely. Although singing to express emotions is a straightforward way to develop characters, it is incredibly effective at allowing these characters to become relatable. For instance, when a character sings ""I love him,"" audiences immediately know the mood and feelings of that character, and can focus on how that character's actions, expressions, and words relate to that phrase. Jean Valjean, the protagonist, is somewhat of a tragic hero. Although he does not experience a transition from good to evil, he experiences relatable emotions (fear, sadness, love) and tragedies (imprisonment, loss of loved ones, running from the law).

The music is the centerpiece in the film, but it never quite hits the mark. The beautiful accompaniment is often hidden beneath sound effects and vocals, and the singing itself was often breathy and out of tune (although to the actors' credit, the music was sung live during filming, not recorded in a sound studio). The sets and costumes were the true showstoppers, elaborate, well- made, and giving the film a realism that it could have never achieved as a stage musical. ? ?The cinematography contained a few unique angles and shot selections that contributed to the musical nature of the film. Oftentimes, the singers stared either directly or indirectly into the camera, as if they were singing to the audience (not unusual on a stage, but an odd choice for a film adaptation). There were also many wide shots and aerial views of Paris, which would normally be an impossibility in a stage performance.

As a whole, the film's acting, score, and set design were exquisite, but the poor singing scattered throughout proved to be a major distraction.? The film (PG-13) requires a mature audience; it contains some suggestive material, but also explores deep themes beyond the grasp of most young viewers. Despite the scope and effort behind the film, Les Miserables can't quite reach the high note it strains to achieve.",positive
Les Miserables,"This movie is simply wonderful, an astonishing movie. As a reader of the original Victor Hugo's novel I found that the movie is a true reproduction of the original one, very touching, impressive . Anne Hathaway as Fantine brought tears in my eyes, extremely afraid after spitting on Jean Valjean , incredible performance and incredible talent. Jean Valjean the innocent prisoner , the one who feel the injustice as he was jailed just because he stole a piece of bread to feed his hunger, also an incredible performance from Hugh Jackman. Finally the unique performance of Russell Crowe, the aggressive stone-hearted Javert, who think he is serving God and justice, with his rigid cruelty look. The movie deserve not only 10 points bit 20 or even 100 points.",positive
Les Miserables,"Jean Valjean, known as Prisoner 24601, is released from prison and breaks parole to create a new life for himself while evading the grip of the persistent Inspector Javert. Set in post-revolutionary France, the story reaches resolution against the background of the June Rebellion. Hugh Jackman and Anne Hathaway give 2 amazing stand out performances the same goes for Russell Crowe and this is without a doubt the best Musical since Sweeney Todd there's a little bit of actual dialogue but the biggest part of the film is songs and the movie is really heart breaking especially the ending and i will definitely give it a 10 out of 10.",positive
Les Miserables,"It's only right to say that I have not had the privilege of watching the Broadway play, of reading the novel by Victor Hugo, and of watching the 1998 movie version. Still, let me say this:

I loved it. So very much.

What should first be acknowledged of course is the source material. Victor Hugo is unquestionably a masterful writer to have written such a compelling tale of love, sacrifice, redemption, and revolution.

How much better can it get?

We were supposed to watch this adaptation in class, due to our teacher's absence. However, she did not leave a copy, and instead, opted to have us answer a few questions in our book, and a chart concerning the character traits of Jean Valjean over the years. And yet, it came to me that I was writing about a character I knew nothing about other than what little was spoonfed to us from our English textbook - who exactly was Jean Valjean? Police Inspector Javert? Fantine? What message did the author want to convey upon writing about a common man in 17th century Paris?

To be honest, this is my third attempt in watching this adaptation of Les Miserables (two of which were when I was about a year younger than I am now - and both failed attempts, at that). Aside from my English class, I needed stress relief from other projects.

I do not regret picking this up again. And I never will.

This adaptation was such a pleasure to watch as an introduction to one of the greatest works in literature, a literal classic. It succeeds in evoking the emotion needed to fully enjoy Victor Hugo's maelstrom: it succeeds in showing the raw cruelty of those impoverished times. It succeeds in making you grit your teeth because life is so, so unfair, and there are many who suffer because of it.

Those who have read the novel have stated that this is the more emotional version, by far, when compared to the 1998 version, because it truly gets the characters' intentions across (and apparently, the 1998 version strays from the characters of the source material). If these are the characters in their true forms - then I can ask for nothing more, because these characters took my breath away. Jean Valjean's conflict with the past that continuously haunts him and the man that he has become, Cosette's curiosity and love for her father (and vice versa), Marius' devotion to his cause and what he felt for all that he lost because of it, Fantine's living hell, Eponine's unrequited love and selflessness, and Inspector Javert's conflict regarding justice and mercy.

I found myself so immersed into the story, because it was one that gradually consumed me in heart and mind. What was this irony, wherein only death would put an end to Jean Valjean's suffering, offering him mercy in times when many else started walking into the light, all the fruit of his efforts to love and to repent and to begin anew? It was clear that he was no longer the man that he used to be, yet he was driven to an end that he did not deserve because people branded him for what he HAD done (and even then, it was to feed his sister's seven children!). I found myself asking what Javert must have asked himself, looking down at the world he would soon part with. (""Look down, look down,"" the voices sung.) Was justice a truth, or an ideal pursued blindly? Could all things be encompassed by the law? Questioning all he believed, he too, ended his life.

It was all very, very emotional. The bent backs of the slaves, Jean Valjean's turmoil. (""Who am I?"") Fantine, losing what little she had, reaching out for Cosette as she lay dying, no longer living after being assured that the ONLY thing she lived for was in good hands. Eponine, dying in the arms of the only man she ever loved, asking nothing more than to be glanced at by him. To be his heaven, and his only one. Gavroche, walking towards the soldiers, believing in what they fought for, then reaching his untimely end. Enjolras, a brave soul that died for his countrymen and a good friend to all he knew. Marius, waking up to the aftermath, finding that all his friends he had laughed with were gone. Cosette telling him that they would never be apart, and that he still had her. Marius, telling Cosette that they would never be apart during Jean Valjean's dying moments - Jean Valjean's last moments which were spent thinking about Cosette, and only Cosette (thus, Fantine's appearance near the end).

It was all very tragic, but at the same time hopeful. Les Miserables will no doubt always hold a special place in my heart. A tale of kindness repaid with kindness, bravery and strength, and most importantly, light in a time of darkness, all coupled with stellar performances and beautiful cinematography in this splendid adaptation of this timeless classic.",positive
Les Miserables,"No doubt that the adaptation from its beloved Broadway musical and the book is considered a great musical that has the heart, soul and the spirit of humanity to see and believe it.

Hugh Jackman and Anne Hathaway is indeed worth seeing as they delivered their great performances well of course both of them stand out as the highlight of the movie.

Even some of the members of the cast done a good performances most notably Eddie Redmayne and Amanda Seyfried. Helena Bonham Carter and Sacha Baron Cohen did manage to deliver subtly yet good performances even though they look bland and cartoonish.

But the same applause can't be said to Russell Crowe. My goodness, where to begin with? Although, Crowe's acting is good but singing is completely not good and completely this flaw could have ruined this movie if not saved by the performances of Jackman and Hathaway. I would described Crowe's worst fiasco in singing is similar to Pierce Brosnan's wounded raccoon singing performance in Mamma Mia.",positive
Les Miserables,"Firstly, if Tom Hooper wanted to make the musical more like Victor Hugo's novel, then he should have just adapted the novel. The changes here from the musical work against the movie's favor because they turn the fantastical into the mundane.

Secondly, recording all the songs live on the set is certainly impressive, but as an audience member it felt like it reduced the ability of the songs and the music to convey the emotion of the scene. In a musical, the emotions come from the songs, and when a song is sung in a slobbery whisper the emotions are muted, no matter how well or realistically the actor is crying.

Thirdly, the on-set recording also constricted the camera's ability to capture wide shots. This created a claustrophobic feeling and for a musical with as grand a story as Les Miserables this was a huge problem. It also made each song look and feel the same, which is a real problem for a musical like this where every line of dialogue is sung. It gets tedious very quickly.

Fourthly, I don't think Hugh Jackman can sing the part of Jean Valjean. ""Bring Him Home"" kind of falls off the mark from every other version I've seen. Acting-wise, sure, but this is a musical and I had a hard time buying him. Plus, that new song ""Suddenly"" is a bore and was certainly made and inserted solely for a chance at an Oscar.

Fifthly, the stage actors, Aaron Tveit as Enjolras and Samantha Barks as Eponine, are terrific. They carry their songs with confidence and ease. They were a pleasure to watch and listen to. It's a shame their great parts were reduced for the more famous members of the cast.

Lastly, I can't hate this. I love the stage show too much and despite this feeling completely different I still watch it from time to time.",positive
Les Miserables,"My cousin showed me a very nice film , I cried very much liked me I would recommend a period our souls in this I am glad that you are anonymous movie payla?o my house my mother-in- law rented We 're home of his uncle Ibiza care was now safe in the apartment site our pool you have bestowed more beautiful to those who ask God : > Mia mate Hugh jack man God drew you to catapult him very comfortable very successful bi I pray for our brothers drew so much I explained to him in the film itself already has in itself already something like this was a man Valle what you would expect to get halal I say shame on stores Adviser my friend to everyone come a little Mia from Germany GeKD hacks until",positive
Les Miserables,"The movie tells the story of jean Valjean, a convict who breaks parole to start anew after an act of kindness towards him changes how he wants to live his life. It is set in post-revolutionary France-something that most viewers don't realise, and it has a vast array of big stars cast as the various characters.

Hugh Jackman is extraordinary in this film, he really shows his musical talent and extent of his acting. Ann Hathaway was also great even though she does not have that large of a part. Russel Crowe's singing is not as bad as you have probably heard (well in my opinion). I did find Sacha Baron Cohen's and Helena Bonham Carter's characters very annoying in most of their scenes as they are playing the comedic relief characters, which i thought were very out of place in this movie.

The major problem i have with this movie is the extremely long run time of 2 hours 40 mins. I was convinced that Peter Jackson had something to do with the movie. Some of the scenes are very drawn out and it really starts to drag after the first half of the movie is over. Certain things could have been cut out of the movie to fix this problem, such as removing the comedic relief scenes, or by removing/shorting some of the less needed music numbers. The first act of the movie is by far my favourite part of the movie, sadly the quality was not carried throughout, with some stories not being as entertaining as others.

The sets and special effects are very impressive and the fact that the actors sang on set and did not prerecord their lines made what i feel was a better movie. it allowed the actors to show a lot of emotion in their scenes.

This is a musical, and by that i mean that practically every word is sang. i'm not a big fan of musicals, but it wasn't really the singing that i had a problem with, it was just that some of it was not really needed to progress the story, so it was just lengthening an already very long movie. Some of the musical numbers are fantastic however, and they will give you goosebumps, it is just a pity that their greatness is diluted by the weaker numbers.",positive
Les Miserables,"Les Miserables is a 2012 movie adaptation of the popularized French historical novel written by Victor Hugo. The movie was directed by Tom Hooper with its celebrity casts Hugh Jackman as Jean Valjean, Russel Crowe as Javert, Anne Hathaway as Fantine, Amanda Seyfried as Cosette and many more. The movie adaptation is an epic romantic, musical period drama film produced by Working Title Films and distributed by Universal Pictures.

Les Miserables is a musical theater that can captivate every soul. I watched the movie without any idea about its story line though it is often used as an example in MAPEH subject. Watching it gave me goose bumps. The story itself is fantastically written that gave tingles to my spine watching the whole story. So many things happened in a single musical theater but everything was portrayed very well. From Jean Valjean held captive until he became the father of Cosette is truly heartwarming. Anne Hathaway shone with her beautiful voice as well as Hugh Jackman which is a real shocking, well, for me. I knew him as Wolverine and I never imagined him singing wonderful and dramatic songs for a musical film. Hands up for the casts of this film and a big salute for all of them.

The pacing of the movie was quite slow but it gave the story a more mysterious vibe letting the audience feel excited about what would happen next. The angles are very well shot and clear though some scenes have a bit dim lighting which made it hard to see.

Nevertheless, I personally love the film and the story itself. It made a tremendous impact to me which made me cry buckets of tears on the last scene. Every character portrayed their roles very well as if you're watching a real life tragic story that would make each heart break. I would certainly recommend this movie for those people who love historical and musical theaters. Everything is beautiful and it really deserved the awards it received years ago. A terrific work of art indeed.",positive
Les Miserables,"This is the one of musical movies. Some people don't like musical movies, but actually, I like that. Some people says singing suddenly is very strange and I agree with that, but I don't care about that so much because the songs characters sing shows their feeling so well. In this movie, all dialog is in songs, so it's a little bit different than usual musical movies. One thing I want to say is the way to shoot this movie is very fantastic! When people shoot musical movies, before the shooting starts actors record songs and they move their mouth without singing when they shoot. But this movie takes different way. Actors put ear monitor on and sing with listening only piano. Actors sing the way they want to sing, so they can act and sing very naturally. So actors in this movies have great and wonderful skills. This movie shows a view of the Les Miserables world so well. We can enjoy everything about Les Miserables same as the play.",positive
Les Miserables,"Well well well,, the title of the movie is ""Les Miserables"" its a long movie but it was a great movie too! You're not loss to watch this movie. Its kind a drama musical. The casts : Hugh Jackman as Jean Valjean, Russel Crowe as Javert, Anne Hathway as Fantine, Amanda Seyfried as Cosette, Eddie Redmayne as Marius, Samantha Barks as Eponine and many more. The movie background was French Revolution. Before it there was man named Jean Valjean who's free but he required to report and known as 24601. But he sick of it and he ripped the paper and begun a new life. He become a governor which led a very good city. One day Javert came to his town, he was surprised but Javert doesn't know. Then he found the man ""24601"" but because Jean was a good man he admitted that. Then he met Fantine, she works at Jean's place but she was fired because the stupid major. After that Fantine must find job to support her child, Cosette who live at .. (like hotel), then she work as slut and she sick. Then Jean Valjean took care her to the hospital in the rest of her life. And Fantine told about Cossete and Jean Valjean promised to find Cossete and he would take care. Jean find Cossete and brought her in his escape from Javert. Day by day until movement in the barricades, in street Cossete teenage glances with Marius. They were falling in love at the first sight. But Javert was there too! Usual, Jean and Cossete run and run and Marius lose her. At the barricades, Marius send a letters to Cossete by Gavroche. Jean read it, and he went to barricades when the revolution begun. Javert as a fake volunteer was arrested by revolutionary fighters. But Jean let Javert go for some reason. Javert really confused but he must find Jean again and bring him back to prisoner because Javert was the law. When the cannon fired, shooting, and bloods everywhere, Marius was fainted. Jean direct took Marius body and hide from the barricade. When he brought the body Jean met Javert again. But for some reason Javert let it go. And Javert confused, and break the law, in the top of building Javert suicide with jumped to the river. After that Marius and Cosette married but Jean disappear from Cossete. But Marius find where is Jean be. Marius and Cossete went to the church and met Jean at rest of his life. When Fantine 'pick up' Jean to the heaven, and there is some picture revolutionary fighters that they succeeded in changing the French from the past. And they were sang from the barricade.

And because this film, i get crush on Amanda Seyfried x) she totally play her character!

The point is this movie recommended to watch!",positive
Les Miserables,"Far and away the best musical movie ever. And when compared to most films... it's still spectacular.

The directing, especially in the first number, is absolutely brilliant. One of the greatest camera angles in film history is when the people in the lines face away from you and you can see the front of the crooked ship.

The writing is great in both the music and the dialogue. The little boy is written perfectly, as is Jean Valjean's final alive scene. In addition, though this isn't credited to the film, the songs are great, especially ""Look Down"" and ""I Dreamed a Dream.""

The acting is absolutely fantastic. With Hugh Jackman, Russel Crowe, Anne Hathaway, and Eddie Redmayne in the same movie, that can be expected. Of course, Anne Hathaway's acting in ""I Dreamed a Dream"" is clearly the best in the movie, and she won a well deserved Supporting Actress Oscar for it.

A truly spectacular movie.",positive
Les Miserables,"Most people may not be good at spotting this but if your social circle includes actual singers you'll know what I'm referring to. The acting was good but the vocals killed the movie for me. It was also a little too slow for my personal taste. The movie score itself was obviously superb, can't really argue about that.

On a side note: as others eluded the actual musical (the original) is superior in almost every aspect. But if you're into ""mediocre singing"" this movie might be just what you're looking for (it sure made me cringe a couple of times when Russel Crowe opened his mouth).

Final remark: sometimes more is more (especially when it comes to post-production editing in terms of the audio).

p.s. not all vocal performances were equally bad. Some were OK but sadly Russel Crowe and Hugh Jackman's performances undermined the entirety of the few good performances, I'm afraid.",positive
Les Miserables,"This film tells the story of Jean Valjean, a man condemned to hard labor for stealing food when he was hungry. After breaking parole, he will settle down with another name, but the goodness that he feels will compel him to take a child to look after, the daughter of a woman who couldn't help. Directed by Tom Hooper, the film has a screenplay written by William Nicholson and other helpers, based on the homonymous story of Victor Hugo. The cast is headed by Hugh Jackman, Russell Crowe, Anne Hathaway and Sacha Baron Cohen, among other actors.

The story of this film needs no introduction. This is one of the most famous novels of Victor Hugo, already adapted to the cinema, theater and also musical theater. In fact, most of the songs the film features are, in fact, taken from the stage musical. So, more than a film adaptation of a book, this is a film adaptation of a musical play.

No criticisms to make about the script: he convincingly adapts the story, preserving the magic of music. The actors are huge monsters of talent with excellent voices. Jackman gave a pure soul to his character, contrasting with the vocal gravity of Russell Crowe, who gave body to Javert, a man obsessed with the punishment of criminals and disbelieving in their rehabilitation. They're strong characters, played by seasoned actors with a huge presence on scene. The action scenes between them are breathtaking. Anne Hathaway also deserves a special mention, not only by the physical effort she felt to become Fantine (she became extremely thin and almost bald for the role), but mainly by the quality of what she could do. Staying with one of the most dramatic characters in the film, she played some of the most tragic scenes, and singed their saddest song, ""I Dreamed A Dream"". Its impossible not to cry watching these scenes and listening to the wonderful way the actress managed to sing that song and give a soul, almost martyr, to her character.

The scenarios are excellent and try to be faithful to the book and the story. The costumes too, and some of them deserve applause, portraying fairly the misery when the poorest lived. The visual effects fulfill their role discreetly but efficiently, and the soundtrack probably will be remembered by all who are watching this movie. Winner of three Oscars (Best Supporting Actress, Best Characterization, Best Editing and Sound Mixing), this is a film for the family and for everyone.",positive
Les Miserables,"The well known story of Les miserables as a musical, this time, for me, it failed to deliver. The amazing cast and the beautiful shots and sequences of the revolution and the struggles that people had to endure, are overshadowed by the failure the keep the interest high throughout the movie. The songs focus mainly on the drama, but they do get boring, especially for someone who doesn't love musicals, but just wanted to see what all the buzz was about. The performances were splendid, although, for me, having the con couple act as the comical part of the film felt out of place and sometimes ridiculous. So 3 out of 10.",positive
Les Miserables,"Stole in the Oscars and Snubbed by some critics. Ah! What they are thinking? This film is almost flawless, best of 2012 as far as i am concerned. The cinematography was OK, but the art direction really was top notch. The acting, in a cast overall, the best in a long while. The plot maybe hard for some to follow, since that it's all singed, as an opera. But it's terrific anyways.

I was inclined to say that this film is entirely perfect after my first watching, but now i realize that it's not. But yes, the first one hour is perfect. Period. Denying that will be denying the truth. It's the best first hour ever in a film. You can search flaws on it, but you won't simply find. All the story development was fantastic, and the singing just added a poetry indeed to make it perfect.

The second hour is very good, but not perfect. It had far many performances that just didn't worked for me. Still, they were all really well-made 'numbers'?. Anyways, what really drew my attention in that half was the revolutionizers and their fight to free the France, what brings a direct conflict with the government and the police force, which leads the revolutionizers to their *Spoiler* tragic end. This made me dislike totally the french people, since that they were cowards and choose to do nothing and being enslaved than to help a good cause. Bastards.

Still in that second hour, i liked a lot the cinematography on the war sequences, it just brought an epic feeling to it, which of course, i found awesome! The score is also truly awesome, it looked like it fits much more the war sequences than the normal ones, though. And in fact, it was used much more in 'normal' situations.

And now, a big paragraph to talk only about the cast:

I just find unbelievable how Hugh Jackman didn't won the Oscars in that year. He absolutely was the best actor, and Daniel Day Lewis wasn't all that jazz in Lincoln. Jackman not only brings life,sorriness and the tiredness required for the role of Jean Valjean, but also does it superbly. Few times i've seen an actor so dedicated to a role. I also liked a lot Eddie Redmaine in this film, i've never seen him before anywhere, but he definitely convinced me in this role of Marius. And i became absolutely speechless about Anne Hathaway; she was just phenomenal in the film, one of the best performances by a woman in a musical since Bj?rk in Dancer in the Dark, though Hathaway definitely did a better job. To be honest, it's one of the greatest performances ever. No jokes. I really doubt Hathaway would ever repeat half of the effort she put on Les Miserables. Of course, Amanda Seyfried was very annoying, one of the most cringing voices in the film, if not the most. But she acted well. All the cast did, including the Tarnadiers infamous hustle couple, being Madame Thernadier interpreted by Helena Bonham Carter and the always hilarious Sacha Baron Cohen interpreting the dirty monsieur Thernadier. Both were always hilarious when they appeared in the film, despite them being despicable and hated persons in the Victor Hugo's book. And their versions are much better made in the film, i say ya!

If you haven't watched this film just yet... you are losing one of the best films made in the past 30 years! 9.8/10",positive
Les Miserables,"Before seeing this movie, I'd heard of Les Miserables, but never knew what it was about. Wow! Very interesting story. It's sad, but with a title like Les Miserables, I don't know how one can expect anything else.

Now, I have to share my opinion regarding the choices for the production of this movie. I could rant on and on about how a city full of French people sound like their English because an English accent is apparently the default accent for anyone who isn't American. Sure, that's annoying, but I had bigger concerns.

I felt that this movie had some serious casting issues. Les Miserables is supposed to be an opera. The people who were cast in this movie are NOT opera singers and didn't show in any way that they were capable of singing in an opera. That isn't to say that the actors and actresses can't sing. I know some of them can, like Anne Hathaway and Hugh Jackman. But they don't have the voices needed to pull this type of singing off.

After watching this, I decided that I had to see a live production. A few months later, I got my chance. I was blown away by the talent on the stage. But this talent just further emphasized the shortcomings of the actors in the movie. They would have been fine if they were just acting in a regular movie, but they weren't. At times, it was if they were acting while they were singing, such as in ""I Dreamed a Dream."" It isn't exactly pleasing to the ears when I had to hear Hathaway cry while she sang. I couldn't even understand all of the words at first. Points to her for good acting, though.

The only members of the main cast who sounded as if they had the chops to do this the way it's supposed to be done were Samantha Barks and Aaron Tveit. I know Barks played Eponine in the 2010 version of Les Miz. She was phenomenal then and phenomenal in this. The guard at the barricades who spoke to the rebels after Gavroche died also sounded as if he was supposed to be in this movie. Excluding Colm Wilkinson as the bishop (he was the original Valjean on Broadway), the other cast members seemed as if they should have been replaced with lesser- known actors who actually have the range to do this kind of singing.

Anyways, I had to get that off my chest. I only gave this movie a 6 because I liked the story, and I've read about how hard the actors worked on it. I'll always appreciate that it opened my eyes to the world of Les Miz, but I've preferred basically every other version of Les Miz's songs over the ones in the movie.",positive
Les Miserables,"Although we are not in the times where musicals are as popular, Les Miserables is for me and hopefully for others too a musical which deserves to be watched over and over again. Heart gripping story of people's faith,love and desire for freedom. Great mixture of actors some more some less known giving a good balance. You also have a singing Russel Crowe and he isn't bad at all. Although the story line is quite sad, Sasha Baron Cohen brings in his sense of humor making the musical have everything it needs. Everyone will find something for themselves.

AMAZING!!!",positive
Les Miserables,"I have been a big fan of Les Miserables since I was very young. I remember watching the 10th Anniversary concert on PBS as a kid and just being blown away by the singing, the music, and the story. I became so transfixed by it that I had my mom buy me the unabridged version of Les Miserables by Victor Hugo and read the whole thing .... twice.

With all that being said, I was really excited to see this movie. The previews made it look great. I had seen the last version of Les Miserables with Liam Neeson and had been thoroughly disappointed afterwards, especially with the ending. I was really hoping that this one would take the ending further, like the concert does. On that aspect - I was not disappointed at all. The production, the visuals, the costumes, it was all very good. I loved the ending, and I loved the cameo by Colm Wilkenson at the beginning (who played Valjean in the musical). What I did not like was the singing. Yes, they inserted some great big actors to get interest ... but they can't sing worth anything. They can sing better than I can, but when you watch the concert and then you watch this, the songs feel somewhat ... emptier. I was highly disappointed that the casting decision had been aimed more at big names than actual musical talent. Songs that are supposed to be overwhelmingly powerful have been reduced so much that almost none of the emotion you want to feel can possibly be expressed, due to the lack of both the vocal range and the vocal power of the actors.

It was a good try .... I suppose for those that never watched the concert it would be very enjoyable. For us life-long fans ... not so much. I am going to stick with the 10th anniversary concert.",positive
Les Miserables,"Les Miserables. Such an incredible story overall. The book is long and complex and all of that but this certain adaptation was just okay. The main reason being that I don't think that this ensemble cast could tell the story the way they did without singing. The Musical aspect made the film. Without the singing i think the film would be horrid. Hugh Jackman, Russell Crowe and Anne Hathaway were phenomenal as well as the young girl Amanda Seyfried, boy can she sing. Also I didn't like the young man they chose for Marius, Eddie Redmayne, could have easily found a better choice. Although lots of the movie was hard to focus on, such as the Directing. I don't know Tom Hooper very well but i do respect him for this movie and The King's Speech. I did especially love the cinematography, it fit perfectly with the story. When i read the story this year in school i was able to subtly imagine the words in my head. I feel as though this movie is how most if not everyone sees the words when read. The adapted screenplay seemed easy to adapt into a film, since it was a play even before the film. And though I have read the book, this ending still nearly made me cry. Of course they took some parts out of the book but the minimal amount of. It was a good okay film but i expected more. I understand that it is a sad story of sorrow and new love. But in the end i feel like the main grasped conflict was sadness. I would've loved to see more internal conflict shown through production and acting. I consider this movie at par.",positive
